amount,article,points,vehicleClass,CASE_ID
36.0,7,0,A,S121874
36.0,7,0,A,S121875
74.0,158,0,A,S121876
36.0,7,0,A,S121877
74.0,158,0,A,S121878
74.0,158,0,A,S121879
36.0,158,0,A,S121886
36.0,157,0,A,S121887
36.0,157,0,A,S121888
36.0,157,0,A,S121890
36.0,158,0,A,S121895
36.0,158,0,A,S121896
74.0,158,2,A,S121897
36.0,7,0,A,S121901
74.0,158,0,A,S121903
74.0,158,0,A,S121904
74.0,158,0,A,S121905
36.0,7,0,A,S121906
36.0,7,0,A,S121911
36.0,7,0,A,S121913
36.0,7,0,A,S121915
36.0,7,0,A,S121916
36.0,7,0,A,S121917
36.0,7,0,C,S121918
36.0,7,0,A,S121919
36.0,7,0,A,S121920
36.0,7,0,A,S121921
36.0,7,0,A,S121928
74.0,158,0,A,S121929
74.0,158,2,A,S121930
74.0,158,2,A,S121932
36.0,158,0,A,S121933
36.0,7,0,A,S121934
74.0,158,0,A,S121935
74.0,158,2,A,S121936
36.0,7,0,A,S121939
36.0,7,0,A,S121940
36.0,157,0,A,S121941
36.0,158,0,A,S121943
36.0,158,0,A,S121944
36.0,7,0,A,S121948
36.0,158,0,A,S121950
36.0,157,0,A,S121952
36.0,157,0,A,S121953
36.0,7,0,A,S121954
74.0,158,0,A,S121957
36.0,157,0,A,S121958
36.0,157,0,A,S121959
36.0,158,0,A,S121960
36.0,7,0,A,S121962
36.0,7,0,A,S121964
36.0,7,0,A,S121967
36.0,7,0,A,S121968
74.0,158,0,A,S121969
36.0,157,0,A,S121970
36.0,7,0,A,S121972
36.0,7,0,A,S121973
36.0,7,0,A,S121975
74.0,158,0,A,S121976
74.0,158,0,A,S121977
36.0,7,0,A,S121980
36.0,158,0,A,S121983
36.0,157,0,A,S121985
36.0,157,0,A,S121988
36.0,157,0,A,S121992
74.0,158,0,A,S121994
36.0,158,0,A,S121996
36.0,157,0,A,S121999
74.0,158,0,A,S122001
36.0,157,0,A,S122002
74.0,158,0,A,S122003
74.0,158,2,A,S122004
36.0,141,0,A,S122005
36.0,158,0,A,S122008
36.0,7,0,A,S122011
36.0,7,0,A,S122012
36.0,7,0,A,S122015
36.0,7,0,A,S122018
36.0,7,0,A,S122020
36.0,7,0,A,S122023
36.0,7,0,A,S122024
36.0,7,0,A,S122025
36.0,7,0,A,S122026
36.0,7,0,A,S122027
36.0,7,0,A,S122030
36.0,7,0,A,S122031
36.0,157,0,A,S122032
74.0,158,0,A,S122033
36.0,157,0,A,S122034
36.0,157,0,A,S122035
36.0,157,0,A,S122037
36.0,157,0,A,S122039
36.0,7,0,A,S122040
36.0,158,0,A,S122042
36.0,157,0,A,S122046
36.0,157,0,A,S122047
36.0,157,0,A,S122048
36.0,157,0,A,S122049
36.0,7,0,A,S122050
74.0,158,0,A,S122053
36.0,7,0,A,S122054
36.0,7,0,A,S122055
36.0,7,0,A,S122056
36.0,7,0,A,S122062
36.0,7,0,A,S122064
36.0,7,0,A,S122065
36.0,158,0,A,S122066
36.0,157,0,A,S122070
74.0,158,0,A,S122073
36.0,7,0,A,S122075
36.0,158,0,A,S122077
36.0,7,0,A,S122078
36.0,7,0,A,S122080
36.0,7,0,A,S122082
36.0,7,0,A,S122083
36.0,7,0,A,S122084
74.0,158,0,A,S122086
36.0,157,0,A,S122088
74.0,158,0,A,S122091
74.0,158,0,A,S122092
36.0,7,0,A,S122094
74.0,158,0,A,S122096
36.0,7,0,A,S122102
74.0,158,0,A,S122103
36.0,7,0,A,S122104
36.0,157,0,A,S122109
74.0,158,0,A,S122111
36.0,7,0,A,S122113
36.0,7,0,A,S122115
36.0,7,0,A,S122121
36.0,158,0,A,S122122
36.0,7,0,A,S122124
36.0,7,0,A,S122126
36.0,7,0,A,S122128
36.0,7,0,A,S122129
36.0,158,0,A,S122130
36.0,158,0,A,S122131
36.0,7,0,A,S122132
36.0,158,0,A,S122133
36.0,158,0,A,S122136
36.0,7,0,A,S122137
36.0,7,0,A,S122138
36.0,7,0,A,S122139
74.0,158,0,A,S122141
36.0,158,0,A,S122146
36.0,158,0,A,S122148
36.0,158,0,A,S122150
36.0,146,2,A,S122152
36.0,157,0,A,S122153
36.0,7,0,A,S122158
74.0,158,2,A,S122159
36.0,158,0,A,S122160
36.0,7,0,A,S122161
36.0,7,0,A,S122163
36.0,157,0,A,S122164
36.0,157,0,A,S122165
36.0,7,0,A,S122166
36.0,7,0,A,S122168
36.0,7,0,A,S122169
36.0,7,0,A,S122171
74.0,158,2,A,S122176
36.0,157,0,A,S122177
36.0,157,0,A,S122178
36.0,157,0,A,S122184
36.0,146,0,C,S122186
36.0,158,0,A,S122187
36.0,157,0,A,S122192
36.0,7,0,A,S122194
36.0,7,0,A,S122196
36.0,158,0,A,S122197
36.0,157,0,A,S122198
74.0,158,0,A,S122201
74.0,158,0,A,S122204
36.0,158,0,A,S122205
74.0,158,0,A,S122206
36.0,157,0,A,S122207
74.0,158,0,A,S122208
36.0,157,0,A,S122210
74.0,158,0,A,S122217
36.0,157,0,A,S122219
36.0,158,0,A,S122221
36.0,158,0,A,S122223
36.0,158,0,A,S122224
36.0,157,0,A,S122230
36.0,157,0,A,S122232
36.0,158,0,A,S122235
36.0,158,0,A,S122236
36.0,158,0,A,S122237
36.0,158,0,A,S122238
74.0,158,0,A,S122241
36.0,7,0,A,S122242
36.0,157,0,A,S122244
74.0,158,0,A,S122245
36.0,7,0,A,S122250
36.0,7,0,A,S122253
36.0,157,0,A,S122257
36.0,7,0,A,S122258
74.0,158,2,A,S122259
36.0,157,0,A,S122262
36.0,7,0,A,S122263
36.0,7,0,A,S122265
36.0,158,0,A,S122267
36.0,158,0,A,S122268
74.0,158,2,A,S122269
74.0,158,0,A,S122273
36.0,7,0,A,S122274
36.0,157,0,A,S122277
36.0,158,0,A,S122278
36.0,146,2,A,S122281
74.0,158,2,A,S122282
74.0,158,0,A,S122285
36.0,7,0,A,S122286
36.0,157,0,A,S122290
36.0,157,0,A,S122293
143.0,146,6,A,S122294
74.0,158,0,M,S122295
36.0,7,0,A,S122298
36.0,158,0,A,S122302
36.0,158,0,A,S122304
36.0,158,0,A,S122306
36.0,158,0,A,S122311
74.0,158,0,A,S122313
36.0,157,0,A,S122314
74.0,158,0,A,S122315
36.0,7,0,A,S122316
36.0,158,0,A,S122318
74.0,158,0,A,S122320
36.0,7,0,A,S122321
36.0,7,0,A,S122322
36.0,7,0,A,S122325
36.0,158,0,A,S122326
74.0,158,0,A,S122327
36.0,158,0,A,S122331
74.0,158,0,A,S122332
36.0,7,0,C,S122334
74.0,158,0,A,S122337
74.0,158,0,A,S122339
74.0,158,0,A,S122340
36.0,158,0,A,S122344
36.0,157,0,A,S122350
36.0,158,0,A,S122351
74.0,158,0,A,S122352
36.0,157,0,A,S122357
36.0,157,0,A,S122361
36.0,157,0,A,S122364
36.0,158,0,A,S122366
36.0,7,0,A,S122368
36.0,7,0,A,S122369
36.0,7,0,A,S122371
36.0,7,0,A,S122375
36.0,7,0,A,S122376
36.0,7,0,A,S122377
36.0,7,0,A,S122378
74.0,158,0,A,S122379
36.0,157,0,A,S122380
74.0,158,0,A,S122382
36.0,7,0,A,S122383
36.0,158,0,A,S122384
36.0,157,0,A,S122385
36.0,158,0,A,S122386
36.0,158,0,A,S122387
36.0,7,0,A,S122388
36.0,7,0,A,S122389
36.0,7,0,A,S122390
36.0,157,0,A,S122392
36.0,157,0,A,S122393
36.0,158,0,A,S122395
36.0,7,0,A,S122398
36.0,7,0,A,S122399
36.0,7,0,A,S122400
36.0,7,0,A,S122401
74.0,158,0,A,S122402
36.0,7,0,A,S122404
36.0,7,0,A,S122405
36.0,158,0,A,S122412
36.0,158,0,A,S122413
36.0,7,0,A,S122417
36.0,7,0,M,S122420
74.0,158,0,C,S122421
74.0,158,2,A,S122425
74.0,158,0,C,S122430
74.0,158,0,A,S122431
36.0,7,0,A,S122433
74.0,158,0,C,S122435
36.0,7,0,A,S122442
36.0,7,0,A,S122443
36.0,7,0,A,S122444
74.0,158,2,A,S122448
36.0,7,0,A,S122449
22.0,181,0,A,S122452
22.0,181,0,A,S122453
74.0,158,2,A,S122454
22.0,181,0,A,S122455
22.0,181,0,A,S122456
36.0,158,0,A,S122459
36.0,7,0,A,S122460
36.0,7,0,A,S122461
36.0,7,0,A,S122462
36.0,7,0,A,S122466
74.0,158,0,A,S122467
36.0,158,0,A,S122470
74.0,158,0,A,S122471
74.0,158,0,A,S122472
36.0,7,0,A,S122473
36.0,7,0,A,S122474
36.0,7,0,A,S122475
36.0,7,0,A,S122476
36.0,157,0,A,S122478
74.0,158,0,A,S122479
36.0,158,0,A,S122480
36.0,7,0,A,S122483
36.0,7,0,A,S122484
36.0,157,0,A,S122485
36.0,157,0,A,S122486
36.0,158,0,A,S122490
36.0,158,0,A,S122492
36.0,157,0,A,S122493
36.0,157,0,A,S122494
36.0,158,0,A,S122495
36.0,7,0,A,S122496
74.0,158,0,A,S122497
36.0,7,0,A,S122502
36.0,7,0,A,S122506
74.0,158,0,A,S122507
36.0,7,0,A,S122508
36.0,7,0,A,S122509
36.0,7,0,A,S122510
36.0,7,0,A,S122512
74.0,158,0,A,S122515
74.0,158,0,A,S122518
36.0,7,0,A,S122521
36.0,7,0,A,S122522
36.0,7,0,A,S122525
36.0,158,0,A,S122526
36.0,7,0,A,S122531
36.0,7,0,A,S122532
36.0,7,0,A,S122537
36.0,7,0,A,S122538
36.0,7,0,A,S122539
74.0,158,0,A,S122540
36.0,7,0,M,S122542
143.0,146,6,A,S122543
36.0,158,0,A,S122544
36.0,7,0,A,S122546
36.0,157,0,A,S122550
74.0,158,0,A,S122552
36.0,7,0,A,S122553
36.0,7,0,A,S122554
74.0,158,0,A,S122558
36.0,158,0,A,S122564
74.0,158,0,A,S122565
74.0,158,0,A,S122569
36.0,7,0,A,S122573
74.0,158,0,A,S122576
74.0,158,0,A,S122578
36.0,7,0,A,S122580
36.0,157,0,A,S122589
36.0,7,0,A,S122591
74.0,158,0,C,S122597
74.0,158,0,A,S122599
74.0,158,0,A,S122600
36.0,158,0,A,S122601
36.0,7,0,A,S122605
36.0,7,0,A,S122606
36.0,7,0,A,S122607
36.0,7,0,M,S122608
36.0,7,0,A,S122610
36.0,7,0,A,S122611
36.0,7,0,A,S122612
36.0,157,0,A,S122615
36.0,157,0,A,S122616
36.0,7,0,A,S122617
36.0,7,0,A,S122621
36.0,157,0,A,S122622
36.0,7,0,A,S122627
36.0,7,0,A,S122628
74.0,158,2,A,S122630
36.0,157,0,A,S122631
36.0,158,0,A,S122634
74.0,158,0,A,S122635
36.0,157,0,A,S122637
36.0,157,0,A,S122638
36.0,7,0,A,S122639
36.0,7,0,A,S122652
36.0,7,0,A,S122653
36.0,7,0,A,S122655
36.0,157,0,A,S122657
36.0,7,0,A,S122659
36.0,7,0,A,S122660
36.0,157,0,A,S122661
36.0,158,0,A,S122662
36.0,7,0,A,S122664
36.0,7,0,A,S122665
36.0,7,0,A,S122667
36.0,7,0,A,S122669
74.0,158,0,A,S122670
74.0,158,2,A,S122671
36.0,7,0,A,S122672
36.0,7,0,A,S122673
36.0,7,0,A,S122675
36.0,7,0,A,S122676
36.0,7,0,A,S122679
36.0,7,0,A,S122681
36.0,158,0,A,S122684
74.0,158,0,A,S122686
74.0,158,0,A,S122687
36.0,157,0,A,S122688
36.0,158,0,A,S122690
36.0,157,0,A,S122692
36.0,158,0,A,S122696
36.0,157,0,A,S122699
36.0,7,0,A,S122701
36.0,7,0,A,S122702
36.0,7,0,A,S122703
36.0,7,0,A,S122706
36.0,7,0,A,S122708
74.0,158,0,A,S122709
36.0,7,0,A,S122712
74.0,158,0,A,S122713
36.0,7,0,A,S122714
36.0,7,0,A,S122716
74.0,158,0,A,S122718
36.0,158,0,A,S122720
74.0,158,0,A,S122724
36.0,7,0,A,S122725
36.0,7,0,A,S122726
36.0,7,0,A,S122729
36.0,7,0,A,S122730
36.0,7,0,A,S122731
36.0,7,0,A,S122732
36.0,157,0,M,S122736
74.0,158,0,A,S122739
36.0,157,0,A,S122740
74.0,158,0,A,S122742
74.0,158,0,A,S122743
36.0,158,0,A,S122744
36.0,158,0,A,S122745
74.0,158,0,A,S122748
74.0,158,0,A,S122750
74.0,158,0,A,S122754
36.0,7,0,A,S122756
36.0,7,0,A,S122757
74.0,158,0,A,S122760
74.0,158,0,A,S122762
36.0,158,0,A,S122765
36.0,7,0,A,S122767
36.0,7,0,A,S122768
74.0,158,0,A,S122769
36.0,7,0,A,S122771
74.0,158,0,A,S122773
36.0,7,0,A,S122774
36.0,7,0,A,S122777
36.0,7,0,A,S122778
36.0,7,0,A,S122780
36.0,7,0,A,S122783
36.0,7,0,A,S122784
74.0,158,0,C,S122789
74.0,158,0,C,S122791
36.0,7,0,A,S122795
74.0,158,0,A,S122796
36.0,7,0,A,S122798
36.0,7,0,A,S122799
74.0,158,0,A,S122802
36.0,158,0,A,S122803
36.0,7,0,A,S122805
36.0,7,0,A,S122806
36.0,7,0,A,S122807
36.0,157,0,A,S122808
36.0,7,0,A,S122810
36.0,157,0,A,S122811
36.0,157,0,A,S122814
36.0,7,0,A,S122815
36.0,158,0,A,S122823
36.0,7,0,A,S122826
36.0,7,0,A,S122828
36.0,7,0,A,S122829
36.0,7,0,A,S122830
36.0,7,0,A,S122831
22.0,181,0,A,S122832
36.0,7,0,A,S122836
36.0,7,0,A,S122837
36.0,7,0,A,S122840
36.0,7,0,A,S122841
74.0,158,0,A,S122845
74.0,158,0,A,S122846
36.0,7,0,A,S122847
36.0,7,0,A,S122848
36.0,157,0,A,S122850
36.0,158,0,A,S122853
22.0,181,0,A,S122855
22.0,181,0,A,S122856
74.0,158,0,A,S122857
74.0,158,0,A,S122859
74.0,158,0,A,S122860
74.0,158,0,A,S122861
36.0,7,0,A,S122865
36.0,157,0,A,S122866
36.0,7,0,A,S122868
36.0,7,0,A,S122870
74.0,158,0,A,S122871
36.0,158,0,A,S122872
36.0,7,0,A,S122877
36.0,158,0,A,S122878
36.0,158,0,A,S122880
74.0,158,0,A,S122881
36.0,158,0,A,S122882
36.0,158,0,A,S122887
36.0,158,0,A,S122891
36.0,7,0,A,S122892
36.0,7,0,A,S122897
74.0,158,2,A,S122901
74.0,158,0,A,S122902
74.0,158,0,A,S122903
74.0,158,2,A,S122904
74.0,158,0,A,S122907
74.0,158,0,A,S122908
74.0,158,2,A,S122911
36.0,7,0,C,S122913
36.0,7,0,A,S122914
36.0,157,0,A,S122915
36.0,7,0,A,S122916
36.0,158,0,A,S122918
36.0,157,0,A,S122922
36.0,158,0,A,S122923
143.0,146,6,A,S122924
36.0,158,0,A,S122926
143.0,191,5,A,S122929
74.0,158,0,A,S122930
36.0,7,0,C,S122931
36.0,7,0,A,S122933
36.0,7,0,A,S122934
74.0,158,0,A,S122935
143.0,146,6,A,S122936
36.0,143,0,M,S122938
36.0,158,0,A,S122939
74.0,158,2,A,S122940
74.0,158,0,A,S122943
74.0,158,0,A,S122948
36.0,158,0,A,S122953
36.0,158,0,A,S122957
74.0,158,0,A,S122958
74.0,158,0,A,S122960
74.0,158,0,A,S122961
36.0,7,0,A,S122962
36.0,7,0,A,S122963
36.0,7,0,A,S122964
22.0,181,0,A,S122966
36.0,157,0,A,S122968
36.0,158,0,A,S122972
36.0,7,0,A,S122973
36.0,157,0,A,S122974
36.0,158,0,A,S122975
74.0,158,2,A,S122976
36.0,7,0,A,S122984
74.0,158,0,A,S122985
36.0,157,0,A,S122987
74.0,158,0,A,S122992
36.0,7,0,A,S122996
36.0,7,0,A,S123000
74.0,158,0,A,S123001
74.0,158,0,A,S123009
143.0,145,5,A,S123010
36.0,157,0,A,S123011
36.0,158,0,A,S123014
36.0,158,0,A,S123017
36.0,7,0,A,S123021
74.0,158,2,A,S123023
74.0,158,0,A,S123024
36.0,7,0,A,S123025
36.0,146,0,C,S123026
74.0,158,2,A,S123028
36.0,7,0,A,S123029
74.0,158,0,A,S123035
74.0,158,0,A,S123037
36.0,158,0,A,S123038
36.0,158,0,A,S123039
36.0,157,0,A,S123043
74.0,158,0,A,S123044
36.0,7,0,A,S123046
36.0,158,0,A,S123048
36.0,157,0,A,S123050
36.0,7,0,A,S123051
36.0,7,0,A,S123052
74.0,158,2,A,S123053
36.0,158,0,A,S123054
36.0,158,0,A,S123057
74.0,158,0,A,S123059
74.0,158,0,A,S123061
36.0,157,0,A,S123064
36.0,7,0,A,S123065
36.0,7,0,A,S123066
36.0,7,0,A,S123067
36.0,7,0,A,S123068
74.0,158,0,A,S123069
36.0,157,0,A,S123071
74.0,158,0,A,S123075
74.0,158,0,A,S123077
74.0,158,0,A,S123078
36.0,7,0,A,S123079
36.0,158,0,A,S123080
36.0,157,0,A,S123081
36.0,157,0,A,S123083
74.0,158,0,A,S123086
36.0,7,0,A,S123089
74.0,158,0,A,S123091
74.0,158,0,A,S123092
36.0,158,0,A,S123093
74.0,158,0,A,S123098
74.0,158,0,A,S123099
74.0,158,0,A,S123101
74.0,158,0,A,S123102
36.0,157,0,A,S123103
36.0,7,0,A,S123105
36.0,7,0,A,S123106
36.0,157,0,A,S123107
36.0,7,0,A,S123108
36.0,157,0,A,S123114
36.0,7,0,A,S123115
36.0,157,0,A,S123118
36.0,158,0,A,S123119
36.0,157,0,A,S123129
36.0,158,0,A,S123135
74.0,158,0,C,S123136
74.0,158,0,A,S123142
36.0,7,0,A,S123144
74.0,158,0,A,S123147
36.0,7,0,A,S123148
36.0,7,0,A,S123149
36.0,158,0,A,S123153
74.0,158,0,A,S123155
74.0,158,2,A,S123160
36.0,158,0,A,S123164
74.0,158,0,A,S123165
74.0,158,0,A,S123167
74.0,158,0,A,S123169
74.0,158,0,A,S123170
36.0,157,0,A,S123172
36.0,157,0,A,S123174
74.0,158,0,A,S123176
74.0,158,0,A,S123177
36.0,158,0,A,S123181
36.0,7,0,A,S123184
36.0,158,0,A,S123188
36.0,7,0,A,S123191
36.0,7,0,A,S123192
74.0,158,2,A,S123200
22.0,181,0,A,S123204
36.0,158,0,A,S123205
22.0,181,0,A,S123208
36.0,7,0,A,S123210
74.0,158,2,A,S123214
36.0,7,0,A,S123215
36.0,7,0,A,S123217
36.0,7,0,A,S123220
36.0,7,0,A,S123221
36.0,7,0,A,S123222
36.0,7,0,A,S123223
36.0,7,0,A,S123225
36.0,157,0,A,S123226
22.0,181,0,A,S123227
22.0,181,0,A,S123228
36.0,7,0,A,S123230
22.0,181,0,A,S123231
36.0,7,0,A,S123233
36.0,7,0,A,S123236
36.0,158,0,A,S123237
36.0,158,0,A,S123238
36.0,158,0,A,S123239
36.0,158,0,A,S123240
36.0,158,0,A,S123242
36.0,158,0,A,S123244
36.0,158,0,A,S123245
36.0,158,0,A,S123246
36.0,158,0,A,S123248
36.0,158,0,A,S123249
36.0,158,0,A,S123250
36.0,158,0,A,S123252
36.0,158,0,A,S123253
36.0,158,0,A,S123255
74.0,158,0,A,S123259
36.0,7,0,A,S123262
36.0,157,0,A,S123263
74.0,158,0,A,S123264
36.0,158,0,A,S123271
36.0,158,0,A,S123275
36.0,157,0,A,S123277
74.0,158,0,A,S123279
74.0,158,0,A,S123280
74.0,158,0,A,S123285
74.0,158,0,A,S123286
36.0,158,0,A,S123288
36.0,7,0,A,S123290
36.0,7,0,A,S123291
36.0,7,0,A,S123297
36.0,7,0,A,S123300
36.0,7,0,A,S123301
74.0,158,0,A,S123302
36.0,157,0,A,S123303
36.0,7,0,A,S123304
36.0,158,0,A,S123308
36.0,158,0,A,S123309
74.0,158,0,A,S123310
36.0,7,0,A,S123311
36.0,158,0,A,S123313
36.0,158,0,A,S123314
74.0,158,2,A,S123315
36.0,157,0,A,S123318
36.0,7,0,C,S123319
36.0,158,0,A,S123321
74.0,158,0,A,S123322
36.0,7,0,A,S123324
36.0,7,0,A,S123326
36.0,157,0,A,S123331
36.0,158,0,A,S123332
36.0,7,0,A,S123333
36.0,157,0,A,S123335
36.0,157,0,A,S123336
74.0,158,0,M,S123339
36.0,7,0,A,S123341
74.0,158,2,A,S123345
36.0,157,0,A,S123347
36.0,157,0,A,S123348
36.0,158,0,A,S123349
36.0,7,0,C,S123351
36.0,7,0,A,S123352
36.0,7,0,A,S123353
36.0,7,0,A,S123356
36.0,7,0,A,S123357
36.0,7,0,A,S123361
36.0,7,0,A,S123365
36.0,7,0,A,S123366
36.0,157,0,A,S123368
36.0,7,0,A,S123369
36.0,7,0,A,S123376
36.0,158,0,A,S123379
36.0,7,0,A,S123380
143.0,146,6,A,S123381
36.0,7,0,A,S123383
36.0,7,0,A,S123384
36.0,7,0,A,S123385
36.0,7,0,A,S123388
36.0,7,0,A,S123389
36.0,158,0,A,S123390
36.0,158,0,A,S123392
36.0,158,0,A,S123393
36.0,158,0,A,S123395
36.0,7,0,A,S123396
36.0,157,0,A,S123401
36.0,157,0,A,S123403
36.0,7,0,A,S123407
36.0,7,0,A,S123410
36.0,157,0,A,S123412
36.0,7,0,A,S123413
36.0,7,0,A,S123415
36.0,7,0,A,S123416
36.0,157,0,A,S123418
74.0,158,0,A,S123421
36.0,7,0,A,S123430
36.0,7,0,A,S123434
36.0,7,0,A,S123435
36.0,7,0,A,S123436
36.0,7,0,A,S123437
36.0,158,0,A,S123439
74.0,158,0,A,S123440
36.0,157,0,A,S123444
36.0,157,0,A,S123447
36.0,158,0,A,S123449
74.0,158,0,A,S123452
74.0,158,0,A,S123453
36.0,7,0,A,S123455
36.0,158,0,A,S123457
36.0,158,0,A,S123459
36.0,157,0,A,S123460
36.0,157,0,A,S123461
36.0,157,0,A,S123462
74.0,158,0,A,S123463
74.0,158,0,A,S123464
36.0,7,0,A,S123466
36.0,157,0,A,S123467
74.0,158,0,A,S123471
36.0,158,0,A,S123472
74.0,158,2,A,S123473
74.0,158,0,A,S123474
36.0,7,0,A,S123475
36.0,158,0,A,S123478
36.0,158,0,A,S123479
36.0,157,0,A,S123480
74.0,158,0,A,S123482
36.0,7,0,A,S123484
143.0,191,5,A,S123485
36.0,7,0,A,S123487
36.0,7,0,A,S123488
36.0,7,0,A,S123490
36.0,158,0,A,S123492
36.0,7,0,A,S123493
36.0,158,0,A,S123496
36.0,158,0,A,S123497
36.0,158,0,A,S123498
36.0,7,0,A,S123501
36.0,7,0,A,S123502
36.0,7,0,A,S123503
36.0,157,0,A,S123504
74.0,158,0,A,S123506
74.0,158,0,A,S123508
36.0,7,0,A,S123510
36.0,157,0,A,S123511
36.0,7,0,A,S123514
36.0,7,0,A,S123516
74.0,158,0,A,S123518
36.0,158,0,A,S123521
36.0,7,0,A,S123522
36.0,7,0,A,S123523
36.0,7,0,A,S123524
36.0,7,0,A,S123529
74.0,158,0,A,S123532
36.0,7,0,A,S123533
36.0,7,0,A,S123534
74.0,158,0,A,S123535
36.0,157,0,A,S123539
36.0,157,0,A,S123542
74.0,158,0,A,S123544
36.0,7,0,A,S123545
74.0,158,0,M,S123548
36.0,7,0,A,S123549
22.0,181,0,A,S123552
74.0,158,0,A,S123553
74.0,158,0,A,S123554
36.0,7,0,A,S123555
36.0,7,0,A,S123557
36.0,7,0,A,S123559
74.0,158,0,A,S123561
74.0,158,0,A,S123562
36.0,7,0,A,S123564
36.0,7,0,A,S123566
36.0,7,0,A,S123567
70.0,7,0,C,S123573
36.0,7,0,A,S123575
36.0,158,0,A,S123576
36.0,7,0,A,S123578
36.0,7,0,A,S123579
36.0,7,0,A,S123580
36.0,7,0,A,S123583
36.0,7,0,A,S123584
36.0,158,0,A,S123586
36.0,158,0,A,S123588
36.0,158,0,A,S123589
74.0,158,0,A,S123590
36.0,158,0,A,S123603
22.0,181,0,A,S123604
36.0,7,0,A,S123611
36.0,7,0,A,S123617
36.0,7,0,A,S123619
36.0,7,0,A,S123620
36.0,157,0,A,S123621
36.0,158,0,A,S123622
36.0,7,0,A,S123624
36.0,7,0,A,S123628
36.0,157,0,A,S123630
36.0,158,0,A,S123633
74.0,158,0,A,S123634
74.0,158,2,A,S123636
36.0,158,0,A,S123642
36.0,157,0,A,S123643
36.0,158,0,A,S123646
36.0,7,0,A,S123648
36.0,7,0,A,S123649
36.0,7,0,A,S123650
22.0,181,0,A,S123651
36.0,157,0,A,S123653
36.0,7,0,A,S123654
74.0,158,0,A,S123655
36.0,157,0,A,S123657
36.0,158,0,A,S123658
36.0,157,0,A,S123660
74.0,158,0,A,S123662
36.0,158,0,A,S123665
74.0,158,2,A,S123667
36.0,7,0,A,S123668
36.0,157,0,A,S123670
74.0,158,0,A,S123672
74.0,158,0,A,S123674
36.0,158,0,A,S123675
36.0,7,0,A,S123676
36.0,158,0,A,S123677
36.0,7,0,A,S123679
36.0,7,0,A,S123681
36.0,158,0,A,S123687
36.0,158,0,A,S123688
36.0,158,0,A,S123691
36.0,157,0,A,S123693
36.0,7,0,A,S123696
36.0,158,0,A,S123701
143.0,146,6,A,S123702
74.0,158,0,A,S123704
36.0,7,0,A,S123705
36.0,158,0,A,S123713
36.0,158,0,A,S123716
36.0,158,0,A,S123717
36.0,157,0,A,S123720
36.0,7,0,A,S123721
74.0,158,2,A,S123723
74.0,158,0,A,S123725
74.0,158,0,A,S123730
36.0,158,0,A,S123732
36.0,7,0,A,S123734
36.0,157,0,A,S123735
74.0,158,0,A,S123740
36.0,158,0,A,S123742
36.0,157,0,A,S123743
74.0,158,0,A,S123751
36.0,158,0,A,S123753
36.0,158,0,A,S123754
36.0,158,0,A,S123755
36.0,7,0,A,S123758
36.0,158,0,A,S123759
74.0,141,5,A,S123763
74.0,158,0,A,S123770
74.0,158,0,A,S123773
36.0,7,0,A,S123777
36.0,158,0,A,S123778
74.0,158,2,A,S123781
74.0,158,2,A,S123785
36.0,158,0,A,S123793
74.0,158,0,A,S123796
36.0,158,0,A,S123798
36.0,158,0,A,S123799
36.0,7,0,A,S123805
36.0,157,0,A,S123807
36.0,158,0,A,S123808
36.0,7,0,A,S123810
74.0,158,0,A,S123815
36.0,146,0,C,S123816
36.0,157,0,A,S123822
36.0,7,0,A,S123825
22.0,181,0,A,S123829
36.0,146,0,C,S123831
36.0,7,0,A,S123834
36.0,7,0,A,S123835
22.0,181,0,A,S123839
36.0,157,0,A,S123841
36.0,157,0,A,S123843
36.0,7,0,A,S123846
36.0,7,0,A,S123852
36.0,7,0,A,S123854
36.0,157,0,A,S123859
36.0,157,0,A,S123862
36.0,158,0,A,S123865
74.0,158,0,A,S123866
74.0,158,0,A,S123870
74.0,158,2,A,S123872
74.0,158,0,A,S123876
36.0,157,0,A,S123878
36.0,157,0,A,S123883
36.0,7,0,A,S123884
36.0,157,0,A,S123887
74.0,158,0,A,S123892
36.0,7,0,A,S123896
36.0,7,0,A,S123899
36.0,7,0,A,S123900
36.0,158,0,A,S123901
74.0,158,0,A,S123904
74.0,158,0,A,S123907
74.0,158,0,A,S123908
36.0,7,0,C,S123910
36.0,7,0,A,S123912
36.0,7,0,A,S123913
36.0,7,0,A,S123915
36.0,7,0,A,S123917
36.0,157,0,A,S123918
36.0,158,0,A,S123919
36.0,158,0,A,S123920
74.0,158,2,A,S123922
74.0,158,0,A,S123925
36.0,158,0,A,S123927
36.0,7,0,A,S123929
36.0,158,0,A,S123933
70.0,173,5,A,S123935
36.0,158,0,A,S123937
36.0,158,0,A,S123939
36.0,7,0,A,S123942
36.0,154,2,A,S123944
36.0,158,0,A,S123948
143.0,148,10,A,S123951
74.0,158,0,A,S123952
36.0,158,0,A,S123953
36.0,158,0,A,S123955
70.0,173,5,A,S123959
70.0,173,5,A,S123960
70.0,173,5,A,S123962
36.0,7,0,A,S123963
36.0,7,0,A,S123964
36.0,7,0,A,S123966
74.0,158,2,A,S123972
74.0,158,0,A,S123974
36.0,7,0,A,S123975
74.0,158,0,A,S123978
74.0,158,0,A,S123979
36.0,7,0,A,S123980
